id,county,gender,description,price,quantity,total,trnref,sdatetime,paymentmode,branch,transaction_id,dob_new,supermarket_name,branch_name,county_name,sub_county_name,month_date,total_new,quantity_new,price_new,customer_type,month_name,year,quarter_date,age,age_group,item_type,class_name,subclass_name,nova,standard_uom,uom_criteria,conversion,quantity_uom,price_uom,class_name_uom,weight
,NAK,,CHIGS SALTED CRISPS 100G PLN,79,1.0,79,1351,2020-11-07,Cash,001_003,001_003-1351,,A,A1,Nakuru,Gilgil,2020-11-01,79.0,1,79.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SWEET AND SAVOURY SNACKS,POTATO CRISPS,Ultra-processed foods,KGS,100G,0.1,0.1,790.0,SWEET AND SAVOURY SNACKS (KGS),1
,NAK,,DELAMARE PREM LEMON BISC YOGHURT 250ML CUP,55,1.0,312,1353,2020-11-07,Cash,001_003,001_003-1353,,A,A1,Nakuru,Gilgil,2020-11-01,55.0,1,55.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,250ML,0.25,0.25,220.0,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,CHIGS TOMATO CRISPS 100G,95,1.0,312,1353,2020-11-07,Cash,001_003,001_003-1353,,A,A1,Nakuru,Gilgil,2020-11-01,95.0,1,95.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SWEET AND SAVOURY SNACKS,POTATO CRISPS,Ultra-processed foods,KGS,100G,0.1,0.1,950.0,SWEET AND SAVOURY SNACKS (KGS),1
,NAK,,DL SPAGHETTI BOLOGNUIS 1KG,400,0.26,312,1353,2020-11-07,Cash,001_003,001_003-1353,,A,A1,Nakuru,Gilgil,2020-11-01,104.0,1,104.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED SPAGHETTI,Ultra-processed foods,KGS,1KG,1.0,0.26,400.0,FAST FOODS (KGS),1
,NAK,,DL CHOMA SAUSAGE PC,60,1.0,312,1353,2020-11-07,Cash,001_003,001_003-1353,,A,A1,Nakuru,Gilgil,2020-11-01,60.0,1,60.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED SAUSAGE,Ultra-processed foods,PCS,,,1.0,60.0,FAST FOODS (PCS),1
,NAK,,CADBURY DAIRY FRUIT & NUT 35G/37G,69,1.0,396,1354,2020-11-07,MPESA,001_003,001_003-1354,,A,A1,Nakuru,Gilgil,2020-11-01,69.0,1,69.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,KGS,35G,0.035,0.035,1971.4285714285716,CHOCOLATE (KGS),1
,NAK,,BRANDED SUGAR 1KG BROWN,110,1.0,396,1354,2020-11-07,MPESA,001_003,001_003-1354,,A,A1,Nakuru,Gilgil,2020-11-01,110.0,1,110.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,110.0,SUGAR (KGS),3
,NAK,,KETEPA FAHARI YA KENYA 50G,23,1.0,396,1354,2020-11-07,MPESA,001_003,001_003-1354,,A,A1,Nakuru,Gilgil,2020-11-01,23.0,1,23.0,No-Loyalty card,November,2020,2020.4,,,Food Item,TEA,TEA - UNSWEETENED WITHOUT MILK,Unprocessed/Minimally processed foods,KGS,50G,0.05,0.05,460.0,TEA (KGS),5
,NAK,,WHITE BREAD 400G.,39,1.0,396,1354,2020-11-07,MPESA,001_003,001_003-1354,,A,A1,Nakuru,Gilgil,2020-11-01,39.0,1,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,97.5,BREADS (KGS),1
,NAK,,K.C.C FRESH MILK WHOLE 500ML FINO,52,2.0,473,1356,2020-11-07,Cash,001_003,001_003-1356,,A,A1,Nakuru,Gilgil,2020-11-01,104.0,2,52.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,1.0,104.0,WHOLE MILK (LTRS),5
,NAK,,KINANGOP FRESH MILK GOLD 500ML POUCH,45,4.0,473,1356,2020-11-07,Cash,001_003,001_003-1356,,A,A1,Nakuru,Gilgil,2020-11-01,180.0,4,45.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,2.0,90.0,WHOLE MILK (LTRS),5
,NAK,,CADBURY FRUIT & NUT BAR 80G,130,1.0,473,1356,2020-11-07,Cash,001_003,001_003-1356,,A,A1,Nakuru,Gilgil,2020-11-01,130.0,1,130.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,KGS,80G,0.08,0.08,1625.0,CHOCOLATE (KGS),1
,NAK,,FESTIVE SUPREME WHOLE MEAL BREAD 400G,49,1.0,473,1356,2020-11-07,Cash,001_003,001_003-1356,,A,A1,Nakuru,Gilgil,2020-11-01,49.0,1,49.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,122.5,BREADS (KGS),1
,NAK,,PEMBE WHEAT 2KG,107,1.0,316,1357,2020-11-07,Cash,001_003,001_003-1357,,A,A1,Nakuru,Gilgil,2020-11-01,107.0,1,107.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,53.5,WHEAT FLOUR (KGS),5
,NAK,,SOKO MAIZE MEAL 2KG,100,1.0,316,1357,2020-11-07,Cash,001_003,001_003-1357,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,50.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,GOLDEN LONG GRAIN RICE 1KG,109,1.0,316,1357,2020-11-07,Cash,001_003,001_003-1357,,A,A1,Nakuru,Gilgil,2020-11-01,109.0,1,109.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CEREAL GRAINS,WHITE RICE,Unprocessed/Minimally processed foods,KGS,1KG,1.0,1.0,109.0,CEREAL GRAINS (KGS),5
,NAK,,SCONES 9PC,55,1.0,118,1359,2020-11-07,MPESA,001_003,001_003-1359,,A,A1,Nakuru,Gilgil,2020-11-01,55.0,1,55.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - SCONES,Ultra-processed foods,PCS,,,1.0,55.0,PASTRIES (PCS),1
,NAK,,AJAB HOME BAKING 1KG,62,1.0,834,1360,2020-11-07,MPESA,001_003,001_003-1360,,A,A1,Nakuru,Gilgil,2020-11-01,62.0,1,62.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,1KG,1.0,1.0,62.0,WHEAT FLOUR (KGS),5
,NAK,,BRANDED SUGAR 1KG BROWN,110,1.0,834,1360,2020-11-07,MPESA,001_003,001_003-1360,,A,A1,Nakuru,Gilgil,2020-11-01,110.0,1,110.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,110.0,SUGAR (KGS),3
,NAK,,KUDOS SALT & VINEGAR 20G,11,2.0,834,1360,2020-11-07,MPESA,001_003,001_003-1360,,A,A1,Nakuru,Gilgil,2020-11-01,22.0,2,11.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SWEET AND SAVOURY SNACKS,CORN PUFFS,Ultra-processed foods,KGS,20G,0.02,0.04,550.0,SWEET AND SAVOURY SNACKS (KGS),1
,NAK,,CHIGS SALTED CRISPS 50G PLN,45,1.0,834,1360,2020-11-07,MPESA,001_003,001_003-1360,,A,A1,Nakuru,Gilgil,2020-11-01,45.0,1,45.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SWEET AND SAVOURY SNACKS,POTATO CRISPS,Ultra-processed foods,KGS,50G,0.05,0.05,900.0,SWEET AND SAVOURY SNACKS (KGS),1
,NAK,,FRESHA VAN YOGHURT 1L BTL,165,1.0,468,1361,2020-11-07,Cash,001_003,001_003-1361,,A,A1,Nakuru,Gilgil,2020-11-01,165.0,1,165.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,1L,1.0,1.0,165.0,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,DM MIXED BERRY JUICE BLEND 1L,225,1.0,468,1361,2020-11-07,Cash,001_003,001_003-1361,,A,A1,Nakuru,Gilgil,2020-11-01,225.0,1,225.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FRESH/FRUIT JUICES - NO ADDED SUGAR,FRESH/FRUIT JUICES - NO ADDED SUGAR,Unprocessed/Minimally processed foods,LTRS,1L,1.0,1.0,225.0,FRESH/FRUIT JUICES - NO ADDED SUGAR (LTRS),5
,NAK,,FESTIVE PREM BURGER PLAIN,78,1.0,468,1361,2020-11-07,Cash,001_003,001_003-1361,,A,A1,Nakuru,Gilgil,2020-11-01,78.0,1,78.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BUNS/ROLLS,PLAIN BUNS,Ultra-processed foods,KGS,,,1.0,78.0,BUNS/ROLLS (KGS),1
,NAK,,PIKA COOKING FAT YELLOW 2KG,300,1.0,1386,1363,2020-11-07,MPESA,001_003,001_003-1363,,A,A1,Nakuru,Gilgil,2020-11-01,300.0,1,300.0,No-Loyalty card,November,2020,2020.4,,,Food Item,COOKING FAT,VEGETABLE FAT,Processed Culinary Ingredients,KGS,2KG,2.0,2.0,150.0,COOKING FAT (KGS),3
,NAK,,SOKO MAIZEMEAL 10KG,498,1.0,1386,1363,2020-11-07,MPESA,001_003,001_003-1363,,A,A1,Nakuru,Gilgil,2020-11-01,498.0,1,498.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,10KG,10.0,10.0,49.8,MAIZE/CORN FLOUR (KGS),5
,NAK,,DAAWAT GREEN LABEL SPAGHETI 400G,49,1.0,1386,1363,2020-11-07,MPESA,001_003,001_003-1363,,A,A1,Nakuru,Gilgil,2020-11-01,49.0,1,49.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTAS,PASTA - SPAGHETTI,Unprocessed/Minimally processed foods,KGS,400G,0.4,0.4,122.5,PASTAS (KGS),5
,NAK,,BRANDED SUGAR 2KG BROWN,210,1.0,1386,1363,2020-11-07,MPESA,001_003,001_003-1363,,A,A1,Nakuru,Gilgil,2020-11-01,210.0,1,210.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,2KG,2.0,2.0,105.0,SUGAR (KGS),3
,NAK,,WHITE BREAD 400G.,39,1.0,1386,1363,2020-11-07,MPESA,001_003,001_003-1363,,A,A1,Nakuru,Gilgil,2020-11-01,39.0,1,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,97.5,BREADS (KGS),1
,NAK,,TUZO FRESH MILK 450ML ESL,46,12.0,3432,1364,2020-11-07,MPESA,001_003,001_003-1364,,A,A1,Nakuru,Gilgil,2020-11-01,552.0,12,46.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,450ML,0.45,5.4,102.2222222222222,WHOLE MILK (LTRS),5
,NAK,,CLUB SODA ORANGE 1.25L,90,1.0,189,1365,2020-11-07,Cash,001_003,001_003-1365,,A,A1,Nakuru,Gilgil,2020-11-01,90.0,1,90.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SODAS AND CARBONATED DRINKS,SODAS,Ultra-processed foods,LTRS,1.25L,1.25,1.25,72.0,SODAS AND CARBONATED DRINKS (LTRS),1
,NAK,,B/SIDE DAIRY BEST 500ML (FINO),53,4.0,1620,1366,2020-11-07,Cash,001_003,001_003-1366,,A,A1,Nakuru,Gilgil,2020-11-01,212.0,4,53.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,2.0,106.0,WHOLE MILK (LTRS),5
,NAK,,YOGHURT DELITE S/BERRY 500ML CUP,85,4.0,1620,1366,2020-11-07,Cash,001_003,001_003-1366,,A,A1,Nakuru,Gilgil,2020-11-01,340.0,4,85.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,500ML,0.5,2.0,170.0,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,H.O.MANJI GINGER SNAPS 200G,120,1.0,1620,1366,2020-11-07,Cash,001_003,001_003-1366,,A,A1,Nakuru,Gilgil,2020-11-01,120.0,1,120.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,200G,0.2,0.2,600.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,H.O.MANJI MARIE 200G,90,1.0,1620,1366,2020-11-07,Cash,001_003,001_003-1366,,A,A1,Nakuru,Gilgil,2020-11-01,90.0,1,90.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,200G,0.2,0.2,450.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,BLUE BAND ORIG. 1KG,350,1.0,1620,1366,2020-11-07,Cash,001_003,001_003-1366,,A,A1,Nakuru,Gilgil,2020-11-01,350.0,1,350.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARGARINE,MARGARINE,Ultra-processed foods,KGS,1KG,1.0,1.0,350.0,MARGARINE (KGS),1
,NAK,,HIGHLANDS PINEAPPLE CORDIAL 2L,224,1.0,1620,1366,2020-11-07,Cash,001_003,001_003-1366,,A,A1,Nakuru,Gilgil,2020-11-01,224.0,1,224.0,No-Loyalty card,November,2020,2020.4,,,Food Item,DILUTING JUICE,CORDIALS,Ultra-processed foods,LTRS,2L,2.0,2.0,112.0,DILUTING JUICE (LTRS),1
,NAK,,SUPA LOAF WHITE BREAD 600G,71,1.0,1620,1366,2020-11-07,Cash,001_003,001_003-1366,,A,A1,Nakuru,Gilgil,2020-11-01,71.0,1,71.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,118.33333333333334,BREADS (KGS),1
,NAK,,BUTTER TOSTI 800G,95,1.0,1620,1366,2020-11-07,Cash,001_003,001_003-1366,,A,A1,Nakuru,Gilgil,2020-11-01,95.0,1,95.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,800G,0.8,0.8,118.75,BREADS (KGS),1
,NAK,,SOKO WIMBI MIX 500G,55,1.0,55,1367,2020-11-07,Cash,001_003,001_003-1367,,A,A1,Nakuru,Gilgil,2020-11-01,55.0,1,55.0,No-Loyalty card,November,2020,2020.4,,,Food Item,RED MILLET FLOUR,RED MILLET FLOUR,Unprocessed/Minimally processed foods,KGS,500G,0.5,0.5,110.0,RED MILLET FLOUR (KGS),5
,NAK,,YOGHURT DELITE S/BERRY 250ML CUP,50,1.0,773,1368,2020-11-07,Cash,001_003,001_003-1368,,A,A1,Nakuru,Gilgil,2020-11-01,50.0,1,50.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,250ML,0.25,0.25,200.0,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,CADBURY FRUIT & NUT BAR 80G,130,1.0,773,1368,2020-11-07,Cash,001_003,001_003-1368,,A,A1,Nakuru,Gilgil,2020-11-01,130.0,1,130.0,No-Loyalty card,November,2020,2020.4,,,Food Item,CHOCOLATE,CHOCOLATE BAR,Ultra-processed foods,KGS,80G,0.08,0.08,1625.0,CHOCOLATE (KGS),1
,NAK,,ZESTA RED PLUM JAM 500G E.O.T,174,1.0,773,1368,2020-11-07,Cash,001_003,001_003-1368,,A,A1,Nakuru,Gilgil,2020-11-01,174.0,1,174.0,No-Loyalty card,November,2020,2020.4,,,Food Item,JAM/OTHER SPREADS,FRUIT JAM,Ultra-processed foods,KGS,500G,0.5,0.5,348.0,JAM/OTHER SPREADS (KGS),1
,NAK,,WHITE BREAD 400G.,39,1.0,773,1368,2020-11-07,Cash,001_003,001_003-1368,,A,A1,Nakuru,Gilgil,2020-11-01,39.0,1,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,97.5,BREADS (KGS),1
,NAK,,BROWN BREAD 400G,39,1.0,773,1368,2020-11-07,Cash,001_003,001_003-1368,,A,A1,Nakuru,Gilgil,2020-11-01,39.0,1,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,400G,0.4,0.4,97.5,BREADS (KGS),1
,NAK,,DL HOT DOG PLAIN PC,100,2.0,200,1369,2020-11-07,Cash,001_003,001_003-1369,,A,A1,Nakuru,Gilgil,2020-11-01,200.0,2,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED HOT DOG,Ultra-processed foods,PCS,,,2.0,100.0,FAST FOODS (PCS),1
,NAK,,MAMA MAIZE 2KG,94,1.0,398,1370,2020-11-07,Cash,001_003,001_003-1370,,A,A1,Nakuru,Gilgil,2020-11-01,94.0,1,94.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MAIZE/CORN FLOUR,MAIZE FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,47.0,MAIZE/CORN FLOUR (KGS),5
,NAK,,MAMA ALL PURPOSE 2KG,109,1.0,398,1370,2020-11-07,Cash,001_003,001_003-1370,,A,A1,Nakuru,Gilgil,2020-11-01,109.0,1,109.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHEAT FLOUR,WHEAT FLOUR,Unprocessed/Minimally processed foods,KGS,2KG,2.0,2.0,54.5,WHEAT FLOUR (KGS),5
,NAK,,POPCORN 200G FRESH & CRUNCHY,105,1.0,398,1370,2020-11-07,Cash,001_003,001_003-1370,,A,A1,Nakuru,Gilgil,2020-11-01,105.0,1,105.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SWEET AND SAVOURY SNACKS,POPCORN,Ultra-processed foods,KGS,200G,0.2,0.2,525.0,SWEET AND SAVOURY SNACKS (KGS),1
,NAK,,BROADWAYS BROWN BREAD 800G,90,1.0,398,1370,2020-11-07,Cash,001_003,001_003-1370,,A,A1,Nakuru,Gilgil,2020-11-01,90.0,1,90.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,800G,0.8,0.8,112.5,BREADS (KGS),1
,NAK,,BUTALI BROWN SUGAR 1KG PKT,105,1.0,348,1371,2020-11-07,MPESA,001_003,001_003-1371,,A,A1,Nakuru,Gilgil,2020-11-01,105.0,1,105.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SUGAR,BROWN SUGAR,Processed Culinary Ingredients,KGS,1KG,1.0,1.0,105.0,SUGAR (KGS),3
,NAK,,DL HOT DOG PLAIN PC,100,1.0,100,1372,2020-11-07,Cash,001_003,001_003-1372,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FAST FOODS,PRE-PREPARED HOT DOG,Ultra-processed foods,PCS,,,1.0,100.0,FAST FOODS (PCS),1
,NAK,,CLUB SODA ORANGE 500ML,50,1.0,50,1373,2020-11-07,Cash,001_003,001_003-1373,,A,A1,Nakuru,Gilgil,2020-11-01,50.0,1,50.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SODAS AND CARBONATED DRINKS,SODAS,Ultra-processed foods,LTRS,500ML,0.5,0.5,100.0,SODAS AND CARBONATED DRINKS (LTRS),1
,NAK,,DELAMARE PREM YOGHURT 450ML WILD BERRY CUP,100,1.0,100,1374,2020-11-07,Cash,001_003,001_003-1374,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,450ML,0.45,0.45,222.22222222222223,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,DAIMA THICK YOGHURT S/BERRY 500ML CUP,95,1.0,280,1376,2020-11-07,Cash,001_003,001_003-1376,,A,A1,Nakuru,Gilgil,2020-11-01,95.0,1,95.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,500ML,0.5,0.5,190.0,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,K.C.C FRESH MILK PREM G/C 200ML POUCH,20,2.0,280,1376,2020-11-07,Cash,001_003,001_003-1376,,A,A1,Nakuru,Gilgil,2020-11-01,40.0,2,20.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,200ML,0.2,0.4,100.0,WHOLE MILK (LTRS),5
,NAK,,H.O.MANJI GLUCOSE 40G,15,3.0,280,1376,2020-11-07,Cash,001_003,001_003-1376,,A,A1,Nakuru,Gilgil,2020-11-01,45.0,3,15.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",BISCUITS,Ultra-processed foods,KGS,40G,0.04,0.12,375.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,GOLDEN BARREL BROWN 600G,71,1.0,280,1376,2020-11-07,Cash,001_003,001_003-1376,,A,A1,Nakuru,Gilgil,2020-11-01,71.0,1,71.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,BROWN BREAD,Ultra-processed foods,KGS,600G,0.6,0.6,118.33333333333334,BREADS (KGS),1
,NAK,,DELICIOUS DELIGHT MANDAZI 200GM,29,1.0,280,1376,2020-11-07,Cash,001_003,001_003-1376,,A,A1,Nakuru,Gilgil,2020-11-01,29.0,1,29.0,No-Loyalty card,November,2020,2020.4,,,Food Item,PASTRIES,PASTRIES - MANDAZI,Ultra-processed foods,KGS,200GM,0.2,0.2,145.0,PASTRIES (KGS),1
,NAK,,LITTLE HEART CAKE 300G J/SUPER,80,1.0,588,1377,2020-11-07,Cash,001_003,001_003-1377,,A,A1,Nakuru,Gilgil,2020-11-01,80.0,1,80.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARBLE CAKES,MARBLE CAKES,Ultra-processed foods,KGS,300G,0.3,0.3,266.6666666666667,MARBLE CAKES (KGS),1
,NAK,,WHITE BREAD 400G.,39,2.0,588,1377,2020-11-07,Cash,001_003,001_003-1377,,A,A1,Nakuru,Gilgil,2020-11-01,78.0,2,39.0,No-Loyalty card,November,2020,2020.4,,,Food Item,BREADS,WHITE BREAD,Ultra-processed foods,KGS,400G,0.4,0.8,97.5,BREADS (KGS),1
,NAK,,GOLDEN C/NUT COOKIES BISC 200G,125,1.0,278,1378,2020-11-07,MPESA,001_003,001_003-1378,,A,A1,Nakuru,Gilgil,2020-11-01,125.0,1,125.0,No-Loyalty card,November,2020,2020.4,,,Food Item,"COOKIES, BISCUITS AND WAFERS",COOKIES,Ultra-processed foods,KGS,200G,0.2,0.2,625.0,"COOKIES, BISCUITS AND WAFERS (KGS)",1
,NAK,,QUENCHER LIFE WATER 1L,42,1.0,278,1378,2020-11-07,MPESA,001_003,001_003-1378,,A,A1,Nakuru,Gilgil,2020-11-01,42.0,1,42.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WATER,MINERAL WATER,Unprocessed/Minimally processed foods,LTRS,1L,1.0,1.0,42.0,WATER (LTRS),5
,NAK,,FRUITVILLE BERRY JUICE 250ML TR,52,1.0,278,1378,2020-11-07,MPESA,001_003,001_003-1378,,A,A1,Nakuru,Gilgil,2020-11-01,52.0,1,52.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS,FRUIT DRINKS/SWEETENED JUICE,Ultra-processed foods,LTRS,250ML,0.25,0.25,208.0,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS (LTRS),1
,NAK,,DELICIOUS DELIGHT HEART DELI 500G,120,1.0,120,1379,2020-11-07,Cash,001_003,001_003-1379,,A,A1,Nakuru,Gilgil,2020-11-01,120.0,1,120.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARBLE CAKES,MARBLE CAKES,Ultra-processed foods,KGS,500G,0.5,0.5,240.0,MARBLE CAKES (KGS),1
,NAK,,K.C.C FRESH MILK WHOLE 500ML FINO,52,1.0,162,1380,2020-11-07,Cash,001_003,001_003-1380,,A,A1,Nakuru,Gilgil,2020-11-01,52.0,1,52.0,No-Loyalty card,November,2020,2020.4,,,Food Item,WHOLE MILK,FRESH MILK,Unprocessed/Minimally processed foods,LTRS,500ML,0.5,0.5,104.0,WHOLE MILK (LTRS),5
,NAK,,INDOMIE CHICKEN NOODLES 5 IN 1,100,1.0,162,1380,2020-11-07,Cash,001_003,001_003-1380,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,NOODLES,NOODLES,Ultra-processed foods,KGS,,,1.0,100.0,NOODLES (KGS),1
,NAK,,DELICIOUS DELIGHT HEART DELI 500G,120,1.0,120,1381,2020-11-07,Cash,001_003,001_003-1381,,A,A1,Nakuru,Gilgil,2020-11-01,120.0,1,120.0,No-Loyalty card,November,2020,2020.4,,,Food Item,MARBLE CAKES,MARBLE CAKES,Ultra-processed foods,KGS,500G,0.5,0.5,240.0,MARBLE CAKES (KGS),1
,NAK,,DELAMARE PREM YOGHURT 450ML WILD BERRY CUP,100,1.0,215,1382,2020-11-07,Cash,001_003,001_003-1382,,A,A1,Nakuru,Gilgil,2020-11-01,100.0,1,100.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FLAVOURED/FRUIT YOGHURT,FLAVOURED/FRUIT YOGHURT,Ultra-processed foods,LTRS,450ML,0.45,0.45,222.22222222222223,FLAVOURED/FRUIT YOGHURT (LTRS),1
,NAK,,AFIA JUICE MULT-VITAMIN 500ML,65,1.0,215,1382,2020-11-07,Cash,001_003,001_003-1382,,A,A1,Nakuru,Gilgil,2020-11-01,65.0,1,65.0,No-Loyalty card,November,2020,2020.4,,,Food Item,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS,FRUIT DRINKS/SWEETENED JUICE,Ultra-processed foods,LTRS,500ML,0.5,0.5,130.0,FRUIT DRINKS/SWEETENED JUICES & BOTTLED TEAS (LTRS),1
,NAK,,CLUB SODA LEMON & LIME 500ML,50,1.0,215,1382,2020-11-07,Cash,001_003,001_003-1382,,A,A1,Nakuru,Gilgil,2020-11-01,50.0,1,50.0,No-Loyalty card,November,2020,2020.4,,,Food Item,SODAS AND CARBONATED DRINKS,SODAS,Ultra-processed foods,LTRS,500ML,0.5,0.5,100.0,SODAS AND CARBONATED DRINKS (LTRS),1
